1114800,40.347985,-73.975594,4.5,329000,6/10/2002,390000,TRUE,White,Male,79,Free,100000,0.06665586,Built,1982,3,F,10,2.5,131000,1183,1,FALSE,1.04
1124900,40.348312,-73.975809,4.5,329000,9/28/1999,244500,TRUE,White,Female,59,Mortgage,20000,0.06665586,Built,1982,3,F,10,2.5,143400,1189,1,FALSE,1.04
1125000,40.348359,-73.975809,5.5,329000,7/3/2003,452500,TRUE,White,Male,32,Mortgage,25000,0.06665586,Built,1982,3,F,10,2.5,131700,1189,1,FALSE,1.04
1135100,40.348184,-73.975849,4.5,329000,8/31/2000,215900,TRUE,White,Male,53,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,136400,1201,1,FALSE,1.04
1135200,40.348183,-73.975919,4.5,329000,11/14/1991,0,TRUE,White,Female,98,Mortgage,60000,0.06665586,Built,1982,3,F,10,2.5,140400,1189,1,FALSE,1.04
1135300,40.348182,-73.975986,4.5,329000,12/4/1992,190000,TRUE,White,Male,68,Mortgage,150000,0.06665586,Built,1982,3,F,10,2.5,128600,1183,1,FALSE,1.04
1135400,40.348183,-73.976051,5.5,329000,2/17/1982,120000,TRUE,Asian,Male,76,Mortgage,5000,0.06665586,Built,1982,3,F,10,2.5,125700,1183,1,FALSE,1.04
1135500,40.348191,-73.97612,4.5,329000,4/9/2005,522000,FALSE,White,Male,48,Mortgage,50000,0.06665586,Built,1982,3,F,10,2.5,122200,1189,1,FALSE,1.04
1135600,40.348188,-73.976193,4.5,329000,8/27/1999,182750,TRUE,White,Male,63,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,136800,1189,1,FALSE,1.04
1135700,40.348182,-73.976256,5.5,329000,4/26/2007,455000,TRUE,White,Male,47,Mortgage,60000,0.06665586,Built,1982,3,F,10,2.5,125900,1189,1,FALSE,1.04
1135800,40.348182,-73.976314,5.5,329000,10/15/1997,131000,TRUE,White,Female,47,Mortgage,20000,0.06665586,Built,1982,3,F,10,2.5,146700,1189,1,FALSE,1.04
1135900,40.346621,-73.975033,8.5,500000,6/2/2010,675000,TRUE,White,Female,42,Mortgage,25000,0.06665586,Built,1984,3,F,10,1.5,272200,1183,1,FALSE,1.04
1136000,40.34819,-73.976439,5.5,329000,1/26/1982,445000,FALSE,White,Male,98,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,142200,1183,1,FALSE,1.04
1136100,40.34819,-73.976503,5.5,329000,8/28/1995,155000,TRUE,White,Male,0,Mortgage,30000,0.06665586,Built,1982,3,F,10,2.5,127400,1183,1,FALSE,1.04
1136200,40.34819,-73.976568,5.5,329000,12/18/1996,275000,TRUE,White,Female,46,Mortgage,50000,0.06665586,Built,1982,3,F,10,2.5,119400,968,1,FALSE,1.04
1146300,40.348239,-73.976794,4.5,414000,8/2/1996,225000,TRUE,White,Male,66,Mortgage,200000,0.06665586,Built,1982,3,F,10,2.5,211200,1757,1,FALSE,1.04
1146400,40.348181,-73.976796,5.5,414000,6/10/1988,500000,TRUE,White,Male,52,Mortgage,75000,0.06665586,Built,1982,3,F,10,2.5,132900,1183,1,FALSE,1.04
1146500,40.348127,-73.976844,5.5,414000,4/9/1991,191000,FALSE,White,Male,56,Mortgage,75000,0.06665586,Built,1982,3,F,10,2.5,128800,1183,1,FALSE,1.04
1146600,40.348074,-73.976845,5.5,414000,1/19/1990,1,TRUE,White,Male,77,Free,75000,0.06665586,Built,1982,3,F,10,2.5,138000,1183,1,FALSE,1.04
1146700,40.348017,-73.976895,4.5,414000,10/7/1988,280000,TRUE,White,Male,73,Free,55000,0.06665586,Built,1982,3,F,10,2.5,130200,1183,1,FALSE,1.04
1146800,40.347966,-73.976895,4.5,414000,7/4/1982,565000,TRUE,White,Female,55,Mortgage,40000,0.06665586,Built,1982,3,F,10,2.5,150500,1183,1,FALSE,1.04
1150100,40.346337,-73.974257,6.5,500000,8/8/2000,482500,TRUE,White,Male,63,Mortgage,150000,0.240354301,Built,1984,3,F,10,1.5,270400,2148,1,FALSE,1.15
1150200,40.346215,-73.9743,6.5,500000,8/30/1984,765000,FALSE,White,Male,53,Free,60000,0.240354301,Built,1984,3,F,10,1.5,245600,2148,1,FALSE,1.15
1150300,40.346109,-73.974345,7.5,500000,6/13/1986,267000,TRUE,White,Male,64,Free,100000,0.240354301,Built,1984,3,F,10,1.5,230500,2148,1,FALSE,1.15
1150400,40.346102,-73.974444,8.5,500000,11/29/2004,700000,TRUE,White,Female,59,Free,100000,0.240354301,Built,1984,3,F,10,1.5,246300,2148,1,FALSE,1.15
1150500,40.3461,-73.974552,8.5,500000,9/17/2000,712500,FALSE,White,Male,45,Mortgage,35000,0.240354301,Built,1984,3,F,10,1.5,229000,2148,1,FALSE,1.15
1150600,40.346042,-73.974639,7.5,500000,4/1/1998,321850,TRUE,White,Male,44,Mortgage,50000,0.240354301,Built,1984,3,F,10,1.5,260800,2208,1,FALSE,1.15
1160700,40.346057,-73.975075,6.5,500000,4/14/2008,0,TRUE,White,Male,46,Mortgage,20000,0.240354301,Built,1984,3,F,10,1.5,272200,2148,1,FALSE,1.15
1160800,40.346065,-73.975204,8.5,500000,12/18/2004,0,TRUE,White,Female,49,Mortgage,100000,0.240354301,Built,1984,3,F,10,1.5,231600,2148,1,FALSE,1.15
1160900,40.346091,-73.975313,7.5,500000,4/19/1993,650000,TRUE,White,Female,59,Mortgage,30000,0.240354301,Built,1984,3,F,10,1.5,231600,2148,1,FALSE,1.15
1161000,40.346111,-73.975433,8.5,500000,9/20/2006,865000,TRUE,White,Female,52,Mortgage,200000,0.240354301,Built,1984,3,F,10,1.5,256200,2148,1,FALSE,1.15
1161100,40.346145,-73.975531,6.5,500000,1/8/2010,0,TRUE,White,Male,69,Mortgage,200000,0.240354301,Built,1984,3,F,10,1.5,257000,2148,1,FALSE,1.15
1161200,40.346194,-73.975609,8.5,525000,5/18/2000,475000,FALSE,White,Female,62,Mortgage,100000,0.240354301,Built,1984,3,F,10,1.5,265700,2148,1,FALSE,1.15
1171300,40.346396,-73.975559,7.5,525000,11/20/1987,1,FALSE,White,Male,61,Mortgage,60000,0.240354301,Built,1984,3,F,10,1.5,238800,2148,1,FALSE,1.15
1171400,40.346432,-73.975475,8.5,500000,5/3/1984,720000,FALSE,White,Male,47,Free,40000,0.240354301,Built,1984,3,F,10,1.5,231600,2148,1,FALSE,1.15
1171500,40.34647,-73.975382,8.5,500000,6/12/2009,720000,FALSE,White,Male,61,Mortgage,75000,0.240354301,Built,1984,3,F,10,1.5,263300,2148,1,FALSE,1.15
1171600,40.34651,-73.975293,8.5,500000,10/30/2002,780000,FALSE,White,Female,87,Mortgage,200000,0.240354301,Built,1984,3,F,10,1.5,257500,2148,1,FALSE,1.15
1171700,40.346545,-73.975209,8.5,500000,2/4/1985,662500,FALSE,White,Female,98,Mortgage,200000,0.240354301,Built,1984,3,F,10,1.5,231600,2148,1,FALSE,1.15
1171800,40.346583,-73.975121,7.5,500000,9/24/2012,615000,TRUE,White,Male,62,Free,150000,0.240354301,Built,1984,3,F,10,1.5,257000,2148,1,FALSE,1.15
1171900,40.348184,-73.976376,4.5,329000,4/20/2006,5000000,TRUE,White,Male,80,Mortgage,200000,0.240354301,Built,1982,3,F,10,2.5,137200,2148,1,FALSE,1.15
1182000,40.346634,-73.974605,6.5,500000,6/25/2003,615000,TRUE,White,Female,0,Free,200000,0.240354301,Built,1984,3,F,10,1.5,52500,2148,1,FALSE,1.15
1182100,40.346577,-73.97453,6.5,500000,6/25/2007,1045000,FALSE,White,Male,24,Mortgage,10000,0.240354301,Built,1984,3,F,10,1.5,263300,2148,1,FALSE,1.15
1182200,40.346585,-73.97442,8.5,500000,2/3/1984,783000,FALSE,White,Female,55,Mortgage,55000,0.240354301,Built,1984,3,F,10,1.5,263300,2148,1,FALSE,1.15
1182300,40.346531,-73.974347,6.5,500000,5/3/1984,760000,FALSE,White,Male,60,Free,75000,0.240354301,Built,1984,3,F,10,1.5,257000,2148,1,FALSE,1.15
1182400,40.346528,-73.974239,7.5,500000,5/30/2010,0,FALSE,White,Female,81,Mortgage,200000,0.240354301,Built,1983,3,F,10,1.5,265700,2148,1,FALSE,1.15
2000300,40.349219,-73.974091,5.5,816000,8/28/2001,376000,FALSE,White,Female,58,Mortgage,125000,0.516528926,Built,2001,2,CB,10,0,1019500,12150,16,FALSE,1.15
2000601,40.349811,-73.97408,5.5,495000,11/6/2004,1185000,TRUE,White,Male,38,Mortgage,30000,0.3503,Built,2004,2,F,5,2.5,726900,4488,1,FALSE,1.15
2000602,40.349619,-73.974092,5.5,469000,11/23/2004,1000,FALSE,White,Female,62,Mortgage,200000,0.3503,Built,2004,2,F,5,2.5,697300,3560,1,FALSE,1.15
2000800,40.34942,-73.974454,5.5,435000,4/22/2014,0,TRUE,White,Male,68,Free,150000,0.1722,Built,2014,1,F,9,0,290800,1976,1,FALSE,1.04
2000900,40.349213,-73.974458,5.5,435000,12/10/2007,410000,TRUE,White,Male,60,Free,150000,0.1722,Built,1952,1,F,1,3.5,70000,1568,1,FALSE,1.04
2001000,40.349014,-73.974464,5.5,435000,12/28/1983,0,FALSE,White,Male,85,Mortgage,200000,0.1722,Built,1952,1,F,1,3.5,73500,1359,1,FALSE,1.04
2001200,40.349079,-73.974982,5.5,425000,4/2/2005,757500,FALSE,Hispanic,Male,48,Mortgage,45000,0.1722,Built,2005,2.5,AL,5,3.5,359000,2583,1,FALSE,1.04
2001400,40.349438,-73.974967,5.5,425000,11/7/1993,10,TRUE,White,Male,56,Free,125000,0.1722,Built,1947,1,F,2,1.5,50600,1181,1,FALSE,1.04
2001501,40.349723,-73.97515,5.5,578500,3/9/2005,1625000,TRUE,White,Male,74,Free,150000,0.1722,Built,2005,2,F,5,6.5,776000,4986,1,FALSE,1.04
2001502,40.349722,-73.974887,5.5,571600,5/16/2005,1900000,TRUE,White,Female,48,Mortgage,200000,0.1722,Built,2005,2,F,5,2.5,755300,4740,1,FALSE,1.04
2001601,40.349727,-73.97537,5.5,521000,10/24/2007,1225000,FALSE,White,Female,34,Mortgage,20000,0.321395776,Built,2007,2,F,6,3.5,976800,6270,1,FALSE,1.04
2001602,40.349728,-73.97555,5.5,521000,9/6/2007,1210000,TRUE,White,Male,54,Free,75000,0.160697888,Built,2007,2,F,6,3.5,1000500,6270,1,FALSE,1.04
2001700,40.349442,-73.975334,4.5,425000,9/25/2017,1100000,TRUE,White,Male,30,Mortgage,30000,0.1492,Built,2017,1,F,9,0.5,128300,1630,1,FALSE,1.04
2001800,40.349262,-73.975337,4.5,425000,11/26/2014,425000,TRUE,White,Male,42,Mortgage,40000,0.1492,Built,2014,1,F,9,0.5,80500,1926,1,FALSE,1.04
2001900,40.349083,-73.97534,4.5,425000,5/25/2017,999900,TRUE,White,Male,28,Free,75000,0.1492,Built,2017,1,F,9,0.5,576000,3140,1,FALSE,1.04
2002000,40.348891,-73.975344,4.5,435000,11/7/2012,397000,TRUE,White,Male,56,Mortgage,100000,0.1722,Built,2012,2,F,5,3.5,526200,2980,1,FALSE,1.04
